DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1798,Thiothixene,DDInter1690,Sodium oxybate,Major
DDInter1801,Tiagabine,DDInter1690,Sodium oxybate,Major
DDInter1809,Timolol,DDInter1690,Sodium oxybate,Moderate
DDInter1821,Tizanidine,DDInter1690,Sodium oxybate,Major
DDInter1829,Tolcapone,DDInter1690,Sodium oxybate,Major
DDInter1834,Topiramate,DDInter1690,Sodium oxybate,Major
DDInter1836,Torasemide,DDInter1690,Sodium oxybate,Moderate
DDInter1843,Trandolapril,DDInter1690,Sodium oxybate,Moderate
DDInter1845,Tranylcypromine,DDInter1690,Sodium oxybate,Major
DDInter1859,Triamterene,DDInter1690,Sodium oxybate,Moderate
DDInter1860,Triazolam,DDInter1690,Sodium oxybate,Major
DDInter1861,Trichlormethiazide,DDInter1690,Sodium oxybate,Moderate
DDInter1866,Trifluoperazine,DDInter1690,Sodium oxybate,Major
DDInter1867,Triflupromazine,DDInter1690,Sodium oxybate,Major
DDInter45,Alimemazine,DDInter1690,Sodium oxybate,Major
DDInter1871,Trimethadione,DDInter1690,Sodium oxybate,Major
DDInter1872,Trimethaphan,DDInter1690,Sodium oxybate,Moderate
DDInter1873,Trimethobenzamide,DDInter1690,Sodium oxybate,Major
DDInter1876,Trimipramine,DDInter1690,Sodium oxybate,Major
DDInter1878,Tripelennamine,DDInter1690,Sodium oxybate,Major
DDInter1879,Triprolidine,DDInter1690,Sodium oxybate,Major
DDInter1690,Sodium oxybate,DDInter1909,Valbenazine,Major
DDInter1690,Sodium oxybate,DDInter1911,Valerian,Major
DDInter1927,Venlafaxine,DDInter1690,Sodium oxybate,Major
DDInter1933,Vigabatrin,DDInter1690,Sodium oxybate,Major
DDInter1935,Vilazodone,DDInter1690,Sodium oxybate,Major
DDInter1957,Zaleplon,DDInter1690,Sodium oxybate,Major
DDInter1967,Ziprasidone,DDInter1690,Sodium oxybate,Major
DDInter1970,Zolpidem,DDInter1690,Sodium oxybate,Major
DDInter1971,Zonisamide,DDInter1690,Sodium oxybate,Major
DDInter1263,Naltrexone,DDInter1371,Oxymetholone,Moderate
DDInter1043,Levacetylmethadol,DDInter1386,Panitumumab,Major
DDInter1470,Pimozide,DDInter1386,Panitumumab,Major
DDInter1967,Ziprasidone,DDInter1386,Panitumumab,Major
DDInter641,Enflurane,DDInter1396,Paromomycin,Moderate
DDInter1279,Neostigmine,DDInter1396,Paromomycin,Moderate
DDInter1548,Pyridostigmine,DDInter1396,Paromomycin,Moderate
DDInter363,Chlorpromazine,DDInter1399,Patiromer,Moderate
DDInter760,Fluphenazine,DDInter1399,Patiromer,Moderate
DDInter853,Haloperidol,DDInter1399,Patiromer,Moderate
DDInter907,Iloperidone,DDInter1399,Patiromer,Moderate
DDInter1381,Paliperidone,DDInter1399,Patiromer,Moderate
DDInter1470,Pimozide,DDInter1399,Patiromer,Major
DDInter1532,Promazine,DDInter1399,Patiromer,Moderate
DDInter1605,Risperidone,DDInter1399,Patiromer,Moderate
DDInter1796,Thioridazine,DDInter1399,Patiromer,Moderate
DDInter1866,Trifluoperazine,DDInter1399,Patiromer,Moderate
DDInter1967,Ziprasidone,DDInter1399,Patiromer,Major
DDInter1412,Pegvisomant,DDInter531,Dezocine,Moderate
DDInter1412,Pegvisomant,DDInter890,Hydromorphone,Moderate
DDInter1412,Pegvisomant,DDInter1043,Levacetylmethadol,Moderate
DDInter1412,Pegvisomant,DDInter1150,Meperidine,Moderate
DDInter1412,Pegvisomant,DDInter1245,Morphine (liposomal),Moderate
DDInter1412,Pegvisomant,DDInter1257,Nalbuphine,Moderate
DDInter1412,Pegvisomant,DDInter1344,Opium,Moderate
DDInter1412,Pegvisomant,DDInter1421,Pentazocine,Moderate
DDInter1412,Pegvisomant,DDInter528,Dextropropoxyphene,Moderate
DDInter1412,Pegvisomant,DDInter1579,Remifentanil,Moderate
DDInter1412,Pegvisomant,DDInter1718,Sufentanil,Moderate
DDInter1412,Pegvisomant,DDInter1746,Tapentadol,Moderate
DDInter82,Amoxapine,DDInter1420,Pentamidine,Moderate
DDInter363,Chlorpromazine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter672,Escitalopram,Major
DDInter1420,Pentamidine,DDInter708,Ezogabine,Moderate
DDInter760,Fluphenazine,DDInter1420,Pentamidine,Moderate
DDInter802,Galantamine,DDInter1420,Pentamidine,Moderate
DDInter853,Haloperidol,DDInter1420,Pentamidine,Major
DDInter1420,Pentamidine,DDInter854,Halothane,Moderate
DDInter895,Hydroxyzine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter907,Iloperidone,Major
DDInter912,Imipramine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter926,Inotersen,Major
DDInter1420,Pentamidine,DDInter1043,Levacetylmethadol,Major
DDInter1420,Pentamidine,DDInter1078,Lisdexamfetamine,Moderate
DDInter1420,Pentamidine,DDInter1083,Lofexidine,Moderate
DDInter1420,Pentamidine,DDInter1124,Maprotiline,Moderate
DDInter1420,Pentamidine,DDInter1159,Mesoridazine,Major
DDInter1420,Pentamidine,DDInter1175,Methotrimeprazine,Moderate
DDInter1420,Pentamidine,DDInter1179,Methoxyflurane,Moderate
DDInter1230,Mirtazapine,DDInter1420,Pentamidine,Moderate
DDInter1316,Nortriptyline,DDInter1420,Pentamidine,Moderate
DDInter1326,Olanzapine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter1381,Paliperidone,Moderate
DDInter1420,Pentamidine,DDInter1432,Perphenazine,Moderate
DDInter1420,Pentamidine,DDInter1467,Pimavanserin,Moderate
DDInter1420,Pentamidine,DDInter1470,Pimozide,Major
DDInter1420,Pentamidine,DDInter1480,Pitolisant,Moderate
DDInter1532,Promazine,DDInter1420,Pentamidine,Moderate
DDInter528,Dextropropoxyphene,DDInter1420,Pentamidine,Moderate
DDInter1543,Protriptyline,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter1553,Quetiapine,Moderate
DDInter1605,Risperidone,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter1610,Rivastigmine,Moderate
DDInter1420,Pentamidine,DDInter1662,Sertraline,Moderate
DDInter1420,Pentamidine,DDInter1664,Sevoflurane,Moderate
DDInter1734,Tacrine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter1778,Tetrabenazine,Moderate
DDInter1796,Thioridazine,DDInter1420,Pentamidine,Major
DDInter1420,Pentamidine,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter1420,Pentamidine,Moderate
DDInter1876,Trimipramine,DDInter1420,Pentamidine,Moderate
DDInter1420,Pentamidine,DDInter1909,Valbenazine,Moderate
DDInter1927,Venlafaxine,DDInter1420,Pentamidine,Moderate
DDInter1967,Ziprasidone,DDInter1420,Pentamidine,Major
DDInter82,Amoxapine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter92,Amyl Nitrite,Moderate
DDInter1421,Pentazocine,DDInter138,Attapulgite,Moderate
DDInter1421,Pentazocine,DDInter149,Azatadine,Moderate
DDInter1421,Pentazocine,DDInter175,Belladonna,Moderate
DDInter179,Bendroflumethiazide,DDInter1421,Pentazocine,Moderate
DDInter188,Benzthiazide,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter192,Bepridil,Moderate
DDInter1421,Pentazocine,DDInter214,Bismuth subgallate,Moderate
DDInter1421,Pentazocine,DDInter215,Bismuth subsalicylate,Moderate
DDInter256,Butabarbital,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1427,Pentoxyverine,Moderate
DDInter1421,Pentazocine,DDInter407,Clofedanol,Moderate
DDInter1421,Pentazocine,DDInter349,Chloral hydrate,Major
DDInter1421,Pentazocine,DDInter354,Chlorcyclizine,Moderate
DDInter1421,Pentazocine,DDInter357,Chlormezanone,Major
DDInter1421,Pentazocine,DDInter361,Chlorphenesin,Major
DDInter363,Chlorpromazine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter397,Clidinium,Moderate
DDInter1421,Pentazocine,DDInter453,Cyclizine,Moderate
DDInter459,Cyproheptadine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter503,Desflurane,Moderate
DDInter517,Dexbrompheniramine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter518,Dexfenfluramine,Major
DDInter1421,Pentazocine,DDInter531,Dezocine,Major
DDInter1421,Pentazocine,DDInter562,Dimenhydrinate,Moderate
DDInter641,Enflurane,DDInter1421,Pentazocine,Moderate
DDInter646,Entacapone,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter658,Eprosartan,Moderate
DDInter1421,Pentazocine,DDInter672,Escitalopram,Major
DDInter1421,Pentazocine,DDInter673,Esketamine,Moderate
DDInter1421,Pentazocine,DDInter674,Eslicarbazepine,Moderate
DDInter675,Esmolol,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter677,Estazolam,Major
DDInter685,Eszopiclone,DDInter1421,Pentazocine,Major
DDInter691,Ethchlorvynol,DDInter1421,Pentazocine,Major
DDInter695,Ethosuximide,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter696,Ethotoin,Moderate
DDInter1421,Pentazocine,DDInter708,Ezogabine,Moderate
DDInter1421,Pentazocine,DDInter715,Felbamate,Moderate
DDInter1421,Pentazocine,DDInter716,Felodipine,Moderate
DDInter717,Fenfluramine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter731,Fesoterodine,Moderate
DDInter1421,Pentazocine,DDInter738,Flavoxate,Moderate
DDInter1421,Pentazocine,DDInter741,Flibanserin,Moderate
DDInter760,Fluphenazine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter762,Flurazepam,Major
DDInter770,Fluvoxamine,DDInter1421,Pentazocine,Major
DDInter781,Fosinopril,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter784,Fospropofol,Moderate
DDInter1421,Pentazocine,DDInter790,Furosemide,Moderate
DDInter1421,Pentazocine,DDInter791,Gabapentin,Major
DDInter1421,Pentazocine,DDInter819,Ginkgo biloba,Moderate
DDInter1421,Pentazocine,DDInter840,Granisetron,Major
DDInter1421,Pentazocine,DDInter846,Guanethidine,Moderate
DDInter1421,Pentazocine,DDInter850,Halazepam,Major
DDInter853,Haloperidol,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter854,Halothane,Moderate
DDInter1421,Pentazocine,DDInter532,Diamorphine,Major
DDInter1421,Pentazocine,DDInter882,Hydralazine,Moderate
DDInter1421,Pentazocine,DDInter889,Hydroflumethiazide,Moderate
DDInter890,Hydromorphone,DDInter1421,Pentazocine,Major
DDInter895,Hydroxyzine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter906,Ifosfamide,Moderate
DDInter1421,Pentazocine,DDInter907,Iloperidone,Major
DDInter912,Imipramine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter916,Indapamide,Moderate
DDInter1421,Pentazocine,DDInter960,Iohexol,Major
DDInter1421,Pentazocine,DDInter961,Iopamidol,Major
DDInter1421,Pentazocine,DDInter972,Irbesartan,Moderate
DDInter1421,Pentazocine,DDInter981,Isocarboxazid,Major
DDInter1421,Pentazocine,DDInter983,Isoflurane,Moderate
DDInter1421,Pentazocine,DDInter989,Isosorbide dinitrate,Moderate
DDInter1421,Pentazocine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1421,Pentazocine,DDInter1005,Kaolin,Moderate
DDInter1421,Pentazocine,DDInter1006,Kava,Moderate
DDInter1421,Pentazocine,DDInter1007,Ketamine,Moderate
DDInter1013,Labetalol,DDInter1421,Pentazocine,Moderate
DDInter1020,Lamotrigine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1027,Lasmiditan,Major
DDInter1421,Pentazocine,DDInter1034,Lemborexant,Major
DDInter1421,Pentazocine,DDInter1045,Levamlodipine,Moderate
DDInter1421,Pentazocine,DDInter1053,Levocetirizine,Moderate
DDInter1421,Pentazocine,DDInter1043,Levacetylmethadol,Major
DDInter1421,Pentazocine,DDInter1059,Levomilnacipran,Major
DDInter1421,Pentazocine,DDInter1062,Levorphanol,Major
DDInter1072,Lindane,DDInter1421,Pentazocine,Moderate
DDInter1073,Linezolid,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1078,Lisdexamfetamine,Moderate
DDInter1421,Pentazocine,DDInter1079,Lisinopril,Moderate
DDInter1421,Pentazocine,DDInter1081,Lithium carbonate,Moderate
DDInter1421,Pentazocine,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1095,Losartan,Moderate
DDInter1099,Loxapine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1102,Lumateperone,Major
DDInter1421,Pentazocine,DDInter1104,Lurasidone,Major
DDInter1421,Pentazocine,DDInter1124,Maprotiline,Moderate
DDInter1126,Mazindol,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1134,Meclizine,Moderate
DDInter1421,Pentazocine,DDInter1149,Mepenzolate,Moderate
DDInter1150,Meperidine,DDInter1421,Pentazocine,Major
DDInter1152,Mephenytoin,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1190,Methylphenobarbital,Major
DDInter1154,Meprobamate,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1159,Mesoridazine,Major
DDInter1421,Pentazocine,DDInter1163,Metaxalone,Major
DDInter1421,Pentazocine,DDInter1161,Metamfetamine,Moderate
DDInter1421,Pentazocine,DDInter1168,Methdilazine,Moderate
DDInter1172,Methocarbamol,DDInter1421,Pentazocine,Major
DDInter1173,Methohexital,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1175,Methotrimeprazine,Moderate
DDInter1421,Pentazocine,DDInter1179,Methoxyflurane,Moderate
DDInter1421,Pentazocine,DDInter1180,Methscopolamine,Moderate
DDInter1421,Pentazocine,DDInter1181,Methsuximide,Moderate
DDInter1421,Pentazocine,DDInter1197,Metoclopramide,Moderate
DDInter1199,Metolazone,DDInter1421,Pentazocine,Moderate
DDInter1200,Metoprolol,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1205,Metyrosine,Moderate
DDInter1421,Pentazocine,DDInter1212,Midazolam,Moderate
DDInter1421,Pentazocine,DDInter1220,Milnacipran,Major
DDInter1230,Mirtazapine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1237,Moexipril,Moderate
DDInter1421,Pentazocine,DDInter1239,Molindone,Major
DDInter1245,Morphine (liposomal),DDInter1421,Pentazocine,Major
DDInter1253,Nabilone,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1257,Nalbuphine,Major
DDInter1421,Pentazocine,DDInter1263,Naltrexone,Major
DDInter1421,Pentazocine,DDInter1271,Nebivolol,Moderate
DDInter1421,Pentazocine,DDInter1274,Nefazodone,Major
DDInter1287,Nicardipine,DDInter1421,Pentazocine,Moderate
DDInter1295,Nimodipine,DDInter1421,Pentazocine,Moderate
DDInter1298,Nisoldipine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1304,Nitroglycerin,Moderate
DDInter1421,Pentazocine,DDInter1307,Nitrous oxide,Moderate
DDInter1316,Nortriptyline,DDInter1421,Pentazocine,Moderate
DDInter1326,Olanzapine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1329,Oliceridine,Major
DDInter1330,Olmesartan,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1333,Olopatadine (nasal),Moderate
DDInter1421,Pentazocine,DDInter1342,Ondansetron,Major
DDInter1421,Pentazocine,DDInter1343,Opicapone,Moderate
DDInter1421,Pentazocine,DDInter1344,Opium,Major
DDInter1421,Pentazocine,DDInter1359,Oxazepam,Major
DDInter1421,Pentazocine,DDInter1360,Oxcarbazepine,Moderate
DDInter1421,Pentazocine,DDInter1365,Oxybutynin,Moderate
DDInter1421,Pentazocine,DDInter1372,Oxymorphone,Major
DDInter1421,Pentazocine,DDInter1376,Ozanimod,Major
DDInter1421,Pentazocine,DDInter1381,Paliperidone,Major
DDInter1421,Pentazocine,DDInter1391,Paraldehyde,Major
DDInter1392,Paramethadione,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1397,Paroxetine,Major
DDInter1423,Pentobarbital,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1428,Perampanel,Moderate
DDInter1421,Pentazocine,DDInter1430,Pergolide,Moderate
DDInter1421,Pentazocine,DDInter1431,Perindopril,Moderate
DDInter1421,Pentazocine,DDInter1432,Perphenazine,Major
DDInter1421,Pentazocine,DDInter1437,Phenacemide,Moderate
DDInter1421,Pentazocine,DDInter1440,Phenelzine,Major
DDInter1421,Pentazocine,DDInter1441,Phenindamine,Moderate
DDInter1421,Pentazocine,DDInter1444,Phenoxybenzamine,Moderate
DDInter1421,Pentazocine,DDInter1446,Phensuximide,Moderate
DDInter1447,Phentermine,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1448,Phentolamine,Moderate
DDInter1421,Pentazocine,DDInter1467,Pimavanserin,Major
DDInter1421,Pentazocine,DDInter1470,Pimozide,Major
DDInter1421,Pentazocine,DDInter1471,Pindolol,Moderate
DDInter1421,Pentazocine,DDInter1490,Polythiazide,Moderate
DDInter1505,Pramipexole,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1508,Prasugrel,Moderate
DDInter1511,Prazosin,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1521,Primidone,Major
DDInter1421,Pentazocine,DDInter1526,Procarbazine,Major
DDInter1528,Procyclidine,DDInter1421,Pentazocine,Moderate
DDInter1532,Promazine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1533,Promethazine,Moderate
DDInter1421,Pentazocine,DDInter1535,Propantheline,Moderate
DDInter1421,Pentazocine,DDInter1537,Propiomazine,Major
DDInter528,Dextropropoxyphene,DDInter1421,Pentazocine,Major
DDInter1539,Propranolol,DDInter1421,Pentazocine,Moderate
DDInter1543,Protriptyline,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1552,Quazepam,Major
DDInter1421,Pentazocine,DDInter1553,Quetiapine,Major
DDInter1421,Pentazocine,DDInter1554,Quinapril,Moderate
DDInter1421,Pentazocine,DDInter1564,Ramelteon,Major
DDInter1565,Ramipril,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1572,Rasagiline,Moderate
DDInter1421,Pentazocine,DDInter1579,Remifentanil,Moderate
DDInter1421,Pentazocine,DDInter1580,Remimazolam,Major
DDInter1421,Pentazocine,DDInter1605,Risperidone,Major
DDInter1619,Ropinirole,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1624,Rotigotine,Moderate
DDInter1421,Pentazocine,DDInter1627,Rufinamide,Moderate
DDInter1421,Pentazocine,DDInter1647,Scopolamine,Moderate
DDInter1650,Secobarbital,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1662,Sertraline,Major
DDInter1421,Pentazocine,DDInter1664,Sevoflurane,Moderate
DDInter1421,Pentazocine,DDInter1665,Sibutramine,Major
DDInter1666,Sildenafil,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1667,Silodosin,Moderate
DDInter1421,Pentazocine,DDInter1696,Solifenacin,Moderate
DDInter1704,Sotalol,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1711,Stiripentol,Moderate
DDInter1421,Pentazocine,DDInter1718,Sufentanil,Moderate
DDInter1421,Pentazocine,DDInter1733,Suvorexant,Major
DDInter1421,Pentazocine,DDInter1746,Tapentadol,Major
DDInter1421,Pentazocine,DDInter1747,Tasimelteon,Major
DDInter1421,Pentazocine,DDInter1759,Telmisartan,Moderate
DDInter1761,Temazepam,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1767,Terazosin,Moderate
DDInter1421,Pentazocine,DDInter1778,Tetrabenazine,Moderate
DDInter1421,Pentazocine,DDInter1789,Thalidomide,Moderate
DDInter1793,Thiethylperazine,DDInter1421,Pentazocine,Moderate
DDInter1795,Thiopental,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1796,Thioridazine,Major
DDInter1421,Pentazocine,DDInter1798,Thiothixene,Major
DDInter1421,Pentazocine,DDInter1801,Tiagabine,Moderate
DDInter1421,Pentazocine,DDInter1802,Ticagrelor,Moderate
DDInter1809,Timolol,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1821,Tizanidine,Major
DDInter1421,Pentazocine,DDInter1825,Tofacitinib,Moderate
DDInter1829,Tolcapone,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1832,Tolterodine,Moderate
DDInter1834,Topiramate,DDInter1421,Pentazocine,Moderate
DDInter1836,Torasemide,DDInter1421,Pentazocine,Moderate
DDInter1843,Trandolapril,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1845,Tranylcypromine,Major
DDInter1859,Triamterene,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1860,Triazolam,Major
DDInter1421,Pentazocine,DDInter1866,Trifluoperazine,Major
DDInter1867,Triflupromazine,DDInter1421,Pentazocine,Major
DDInter1870,Trihexyphenidyl,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter45,Alimemazine,Moderate
DDInter1871,Trimethadione,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1872,Trimethaphan,Moderate
DDInter1421,Pentazocine,DDInter1873,Trimethobenzamide,Moderate
DDInter1421,Pentazocine,DDInter1876,Trimipramine,Moderate
DDInter1421,Pentazocine,DDInter1878,Tripelennamine,Moderate
DDInter1879,Triprolidine,DDInter1421,Pentazocine,Moderate
DDInter1886,Trospium,DDInter1421,Pentazocine,Moderate
DDInter1421,Pentazocine,DDInter1909,Valbenazine,Moderate
DDInter1421,Pentazocine,DDInter1911,Valerian,Moderate
DDInter1927,Venlafaxine,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1933,Vigabatrin,Moderate
DDInter1421,Pentazocine,DDInter1935,Vilazodone,Major
DDInter1421,Pentazocine,DDInter1948,Vortioxetine,Major
DDInter1421,Pentazocine,DDInter1957,Zaleplon,Major
DDInter1421,Pentazocine,DDInter1960,Ziconotide,Moderate
DDInter1967,Ziprasidone,DDInter1421,Pentazocine,Major
DDInter1970,Zolpidem,DDInter1421,Pentazocine,Major
DDInter1421,Pentazocine,DDInter1971,Zonisamide,Moderate
DDInter82,Amoxapine,DDInter1431,Perindopril,Moderate
DDInter1431,Perindopril,DDInter349,Chloral hydrate,Moderate
DDInter762,Flurazepam,DDInter1431,Perindopril,Moderate
DDInter895,Hydroxyzine,DDInter1431,Perindopril,Moderate
DDInter912,Imipramine,DDInter1431,Perindopril,Moderate
DDInter1092,Lorazepam,DDInter1431,Perindopril,Moderate
DDInter1431,Perindopril,DDInter1124,Maprotiline,Moderate
DDInter1154,Meprobamate,DDInter1431,Perindopril,Moderate
DDInter1230,Mirtazapine,DDInter1431,Perindopril,Moderate
DDInter1263,Naltrexone,DDInter1431,Perindopril,Moderate
DDInter1316,Nortriptyline,DDInter1431,Perindopril,Moderate
DDInter1431,Perindopril,DDInter1359,Oxazepam,Moderate
DDInter1431,Perindopril,DDInter1391,Paraldehyde,Moderate
DDInter1431,Perindopril,DDInter1430,Pergolide,Moderate
DDInter1431,Perindopril,DDInter1579,Remifentanil,Moderate
DDInter1431,Perindopril,DDInter1580,Remimazolam,Moderate
DDInter1761,Temazepam,DDInter1431,Perindopril,Moderate
DDInter1876,Trimipramine,DDInter1431,Perindopril,Moderate
DDInter1431,Perindopril,DDInter1957,Zaleplon,Moderate
DDInter1970,Zolpidem,DDInter1431,Perindopril,Moderate
DDInter1447,Phentermine,DDInter1834,Topiramate,Moderate
DDInter1834,Topiramate,DDInter82,Amoxapine,Major
DDInter1834,Topiramate,DDInter98,Anisindione,Moderate
DDInter1834,Topiramate,DDInter149,Azatadine,Major
DDInter1834,Topiramate,DDInter175,Belladonna,Major
DDInter1834,Topiramate,DDInter179,Bendroflumethiazide,Moderate
DDInter256,Butabarbital,DDInter1834,Topiramate,Moderate
DDInter1834,Topiramate,DDInter349,Chloral hydrate,Moderate
DDInter1834,Topiramate,DDInter354,Chlorcyclizine,Major
DDInter1834,Topiramate,DDInter363,Chlorpromazine,Major
DDInter1834,Topiramate,DDInter453,Cyclizine,Major
DDInter1834,Topiramate,DDInter459,Cyproheptadine,Major
DDInter1834,Topiramate,DDInter517,Dexbrompheniramine,Major
DDInter1834,Topiramate,DDInter562,Dimenhydrinate,Major
DDInter1447,Phentermine,DDInter672,Escitalopram,Major
DDInter1447,Phentermine,DDInter673,Esketamine,Major
DDInter1834,Topiramate,DDInter677,Estazolam,Moderate
DDInter1834,Topiramate,DDInter738,Flavoxate,Major
DDInter1834,Topiramate,DDInter760,Fluphenazine,Major
DDInter1834,Topiramate,DDInter762,Flurazepam,Moderate
DDInter770,Fluvoxamine,DDInter1447,Phentermine,Major
DDInter1447,Phentermine,DDInter819,Ginkgo biloba,Moderate
DDInter1834,Topiramate,DDInter853,Haloperidol,Major
DDInter1834,Topiramate,DDInter889,Hydroflumethiazide,Moderate
DDInter1834,Topiramate,DDInter890,Hydromorphone,Moderate
DDInter1834,Topiramate,DDInter893,Hydroxychloroquine,Moderate
DDInter1834,Topiramate,DDInter895,Hydroxyzine,Major
DDInter1834,Topiramate,DDInter907,Iloperidone,Major
DDInter1834,Topiramate,DDInter912,Imipramine,Major
DDInter1834,Topiramate,DDInter916,Indapamide,Moderate
DDInter1447,Phentermine,DDInter981,Isocarboxazid,Major
DDInter1834,Topiramate,DDInter1007,Ketamine,Moderate
DDInter1834,Topiramate,DDInter1099,Loxapine,Major
DDInter1834,Topiramate,DDInter1102,Lumateperone,Major
DDInter1834,Topiramate,DDInter1104,Lurasidone,Major
DDInter1834,Topiramate,DDInter1124,Maprotiline,Major
DDInter1834,Topiramate,DDInter1134,Meclizine,Major
DDInter1834,Topiramate,DDInter1140,Mefloquine,Moderate
DDInter1834,Topiramate,DDInter1149,Mepenzolate,Major
DDInter1447,Phentermine,DDInter1150,Meperidine,Moderate
DDInter1834,Topiramate,DDInter1154,Meprobamate,Moderate
DDInter1834,Topiramate,DDInter1159,Mesoridazine,Major
DDInter1447,Phentermine,DDInter1161,Metamfetamine,Major
DDInter1834,Topiramate,DDInter1167,Methazolamide,Major
DDInter1834,Topiramate,DDInter1168,Methdilazine,Major
DDInter1834,Topiramate,DDInter1175,Methotrimeprazine,Major
DDInter1834,Topiramate,DDInter1180,Methscopolamine,Major
DDInter1834,Topiramate,DDInter1197,Metoclopramide,Moderate
DDInter1834,Topiramate,DDInter1199,Metolazone,Moderate
DDInter1834,Topiramate,DDInter1212,Midazolam,Moderate
DDInter1447,Phentermine,DDInter1220,Milnacipran,Major
DDInter1834,Topiramate,DDInter1239,Molindone,Major
DDInter1834,Topiramate,DDInter1257,Nalbuphine,Moderate
DDInter1834,Topiramate,DDInter1316,Nortriptyline,Major
DDInter1834,Topiramate,DDInter1359,Oxazepam,Moderate
DDInter1834,Topiramate,DDInter1365,Oxybutynin,Major
DDInter1834,Topiramate,DDInter1372,Oxymorphone,Moderate
